genome_id,prediction_NNM,prediction_gRodon_clade,prediction_gRodon_pkg,prediction_phylopred,prediction_Phydon,prediction_xTrimoPhylo_MLP,k_clade,kk,phy_distance,label,cv_0,cv_1,cv_2,cv_3,cv_4,cv_5,cv_6,cv_7,cv_8,cv_9
GCF_004287035.1,0.383868949,0.412259278,0.412097016,0.350929612,0.390907858,1.045589328,10,1,4.06332724559989,0.693147181,test,train,train,train,train,train,train,train,train,train
GCF_004311725.1,0.380958397,0.839911842,0.83966951,0.350929612,0.668273063,0.509058952,10,1,4.06332724559989,2.038668178,test,train,train,train,train,train,train,train,train,train
GCF_004319545.1,0.383868949,0.07094829,0.071020634,0.350929612,0.127412468,0.026191987,10,1,4.06332724559989,0.038508177,test,train,train,train,train,train,train,train,train,train
GCF_004327885.1,0.383868949,0.434389531,0.434520549,0.350929612,0.318396799,0.425049335,10,1,4.06332724559989,1.540327068,test,train,train,train,train,train,train,train,train,train
GCF_004327955.1,0.383868949,0.329270548,0.329145344,0.350929612,0.264904486,0.400950223,10,1,4.06332724559989,1.540327068,test,train,train,train,train,train,train,train,train,train
GCF_004339665.1,0.383868949,0.292305796,0.292183611,0.350929612,0.245399564,0.392222255,10,1,4.06332724559989,1.540327068,test,train,train,train,train,train,train,train,train,train
GCF_004345675.1,0.251498578,0.071464314,0.071468787,0.267527644,0.26711591,0.407548398,10,5,4.057080848,0.653912434,train,train,train,train,test,train,train,train,train,train
GCF_004346445.1,0.350853375,0.216971231,0.21688638,0.267527644,0.156212997,0.505130708,10,5,4.057080848,0.047803254,train,train,train,train,test,train,train,train,train,train
GCF_004349435.1,0.251498578,0.19583026,0.195666106,0.267527644,0.236327146,0.544408143,10,5,4.057080848,0.359143617,train,train,train,train,test,train,train,train,train,train
GCF_004353485.1,0.192411916,0.208996161,0.208854761,0.267527644,0.307239603,0.103538916,10,5,4.057080848,0.753420848,train,train,train,train,test,train,train,train,train,train
GCF_004365685.1,0.251498578,0.208545203,0.208634735,0.267527644,0.248388352,0.430199623,10,5,4.057080848,1.575334501,train,train,train,train,test,train,train,train,train,train
GCF_004768445.1,0.061630869,0.147858424,0.147902951,0.341808957,0.267764762,0.495774835,10,3,4.014557272,0.04135723,train,train,test,train,train,train,train,train,train,train
GCF_004768725.1,0.671095743,0.111722652,0.11172405,0.420422244,0.164000612,0.213983476,10,7,4.14749238627446,0.108304247,train,train,train,train,train,train,test,train,train,train
GCF_004786015.1,0.380958397,0.255957832,0.256038409,0.350929612,0.232068929,0.731046557,10,1,4.06332724559989,0.796720897,test,train,train,train,train,train,train,train,train,train
GCF_004922675.1,0.380958397,0.070556221,0.070545741,0.350929612,0.136241283,0.095599614,10,1,4.06332724559989,0.288811325,test,train,train,train,train,train,train,train,train,train
GCF_005144545.1,0.383868949,0.306114528,0.306106333,0.350929612,0.252468558,0.337541342,10,1,4.06332724559989,1.540327068,test,train,train,train,train,train,train,train,train,train
GCF_005165045.1,0.251498578,1.756796676,1.757027074,0.267527644,0.773328996,0.435440361,10,5,4.057080848,1.65035043,train,train,train,train,test,train,train,train,train,train
GCF_005217675.1,0.251498578,1.093052969,1.092430545,0.267527644,0.627697219,0.435778022,10,5,4.057080848,1.611970187,train,train,train,train,test,train,train,train,train,train
GCF_005280755.1,0.380958397,0.071846758,0.071837657,0.350929612,0.140089392,0.054250658,10,1,4.06332724559989,0.072202831,test,train,train,train,train,train,train,train,train,train
GCF_005819515.1,0.341045279,0.605964588,0.605950853,0.350929612,0.516669162,0.6887604,10,1,4.06332724559989,0.95,test,train,train,train,train,train,train,train,train,train
GCF_005843985.1,0.409685212,0.329276133,0.329379957,0.354442299,0.447837483,0.785125256,10,6,4.172196966,0.835117085,train,train,train,train,train,test,train,train,train,train
GCF_006094295.1,0.251498578,0.976043455,0.976401156,0.267527644,0.486425877,0.531427145,10,5,4.057080848,2.888113252,train,train,train,train,test,train,train,train,train,train
GCF_006265105.1,0.671095743,0.459646812,0.459738131,0.420422244,0.447875198,0.984506547,10,7,4.14749238627446,0.407733636,train,train,train,train,train,train,test,train,train,train
GCF_006373385.1,0.341045279,1.613087505,1.613095603,0.350929612,1.041950847,0.476302922,10,1,4.06332724559989,3.013683394,test,train,train,train,train,train,train,train,train,train
GCF_006381345.2,0.380958397,0.5312694,0.531595353,0.350929612,0.338476149,0.477369159,10,1,4.06332724559989,2.390162692,test,train,train,train,train,train,train,train,train,train
GCF_006385735.2,0.383868949,0.548709375,0.548723227,0.350929612,0.344962583,0.209740415,10,1,4.06332724559989,0.924196241,test,train,train,train,train,train,train,train,train,train
GCF_006438615.1,0.251498578,0.695780373,0.696070677,0.267527644,0.533938548,0.371106267,10,5,4.057080848,0.359143617,train,train,train,train,test,train,train,train,train,train
GCF_006538445.1,0.383868949,0.089075508,0.089094613,0.350929612,0.261808842,0.687380552,10,1,4.06332724559989,0.040463933,test,train,train,train,train,train,train,train,train,train
GCF_006539365.1,0.383868949,0.317715038,0.31759321,0.350929612,0.284461955,0.391347468,10,1,4.06332724559989,0.407733636,test,train,train,train,train,train,train,train,train,train
GCF_006546745.1,0.380958397,0.347244443,0.347424781,0.350929612,0.300225004,0.301271945,10,1,4.06332724559989,0.815467271,test,train,train,train,train,train,train,train,train,train
GCF_006569185.2,0.251498578,0.052285579,0.052291289,0.267527644,0.162886018,0.196565568,10,5,4.057080848,0.138629436,train,train,train,train,test,train,train,train,train,train
GCF_006718285.1,0.380958397,0.062829842,0.062888175,0.350929612,0.120105612,0.002315021,10,1,4.06332724559989,0.009412645,test,train,train,train,train,train,train,train,train,train
GCF_006739205.1,0.192411916,0.713276069,0.713114383,0.267527644,0.527691196,0.409149438,10,5,4.057080848,0.630133801,train,train,train,train,test,train,train,train,train,train
GCF_006742065.1,0.350853375,0.737788223,0.738333171,0.267527644,0.395811441,0.628724515,10,5,4.057080848,0.815467271,train,train,train,train,test,train,train,train,train,train
GCF_006742205.1,0.251498578,0.686323988,0.685944761,0.267527644,0.373020567,0.550337732,10,5,4.057080848,2.100446002,train,train,train,train,test,train,train,train,train,train
GCF_006970285.1,0.671095743,0.372777905,0.372880295,0.420422244,0.397548581,0.863885939,10,7,4.14749238627446,0.228761446,train,train,train,train,train,train,test,train,train,train
GCF_007004125.1,0.380958397,0.336037279,0.336234383,0.350929612,0.302152448,0.247883782,10,1,4.06332724559989,0.003706669,test,train,train,train,train,train,train,train,train,train
GCF_007182855.1,0.350853375,0.244297365,0.244315386,0.267527644,0.457974252,0.460436702,10,5,4.057080848,2.390162692,train,train,train,train,test,train,train,train,train,train
GCF_007858615.1,0.251498578,1.663817111,1.663021067,0.267527644,0.926925663,0.006075935,10,5,4.057080848,0.592433488,train,train,train,train,test,train,train,train,train,train
GCF_007989385.1,0.251498578,0.530876133,0.530821857,0.267527644,0.437458928,0.519908726,10,5,4.057080848,0.597540673,train,train,train,train,test,train,train,train,train,train
GCF_008086625.1,0.251498578,0.232846845,0.232943669,0.267527644,0.178667231,0.322668076,10,5,4.057080848,0.120338052,train,train,train,train,test,train,train,train,train,train
GCF_008121895.1,0.251498578,0.050765246,0.050768855,0.267527644,0.160788588,0.135107666,10,5,4.057080848,0.138629436,train,train,train,train,test,train,train,train,train,train
GCF_008121905.1,0.251498578,0.058695461,0.058670186,0.267527644,0.171922441,0.201578408,10,5,4.057080848,0.138629436,train,train,train,train,test,train,train,train,train,train
GCF_008244535.1,0.061630869,0.08567276,0.085647743,0.341808957,0.330329839,0.508189619,10,3,4.014557272,0.280626389,train,train,test,train,train,train,train,train,train,train
GCF_008629705.1,0.090087978,0.143177496,0.143138292,0.330158273,0.13472943,0.624643683,10,10,4.327659694,0.067756323,train,train,train,train,train,train,train,train,train,test
GCF_008690255.1,0.383868949,0.100518592,0.100451746,0.350929612,0.17371431,-0.152435273,10,1,4.06332724559989,0.032090147,test,train,train,train,train,train,train,train,train,train
GCF_008693685.1,0.341045279,2.906010309,2.907496563,0.350929612,1.733930277,0.422368467,10,1,4.06332724559989,2.772588722,test,train,train,train,train,train,train,train,train,train
GCF_008694225.1,0.380958397,0.068696852,0.068656984,0.350929612,0.1648626,0.080000982,10,1,4.06332724559989,0.279494831,test,train,train,train,train,train,train,train,train,train
GCF_008931805.1,0.380958397,0.538345767,0.538450385,0.350929612,0.362049783,0.502741516,10,1,4.06332724559989,0.509667045,test,train,train,train,train,train,train,train,train,train
GCF_009183405.1,0.380958397,0.763341988,0.764051125,0.350929612,0.586978964,0.454710871,10,1,4.06332724559989,0.084222015,test,train,train,train,train,train,train,train,train,train
GCF_009183485.1,0.380958397,0.778819596,0.778117625,0.350929612,0.596469051,0.449854881,10,1,4.06332724559989,0.084222015,test,train,train,train,train,train,train,train,train,train
GCF_009295545.1,0.251498578,0.209836434,0.209809359,0.267527644,0.132677823,0.405264407,10,5,4.057080848,0.217287517,train,train,train,train,test,train,train,train,train,train
GCF_009360475.1,0.383868949,0.178826103,0.178673811,0.350929612,0.264518733,0.242873356,10,1,4.06332724559989,0.815467271,test,train,train,train,train,train,train,train,train,train
GCF_009498015.1,0.466353886,0.087953532,0.087849127,0.34389792,0.132166377,1.124272704,10,4,4.014557272,0.113614667,train,train,train,test,train,train,train,train,train,train
GCF_009662475.1,0.380958397,0.058941121,0.058973181,0.350929612,0.11659816,-9.2677e-05,10,1,4.06332724559989,0.009412645,test,train,train,train,train,train,train,train,train,train
GCF_009670415.1,0.380958397,0.349500016,0.349879956,0.350929612,0.301362058,0.304973602,10,1,4.06332724559989,0.815467271,test,train,train,train,train,train,train,train,train,train
GCF_009675425.1,0.251498578,0.820096853,0.820195457,0.267527644,0.423907193,0.509777963,10,5,4.057080848,1.540327068,train,train,train,train,test,train,train,train,train,train
GCF_009727735.1,0.341045279,0.987951927,0.988092916,0.350929612,0.581075498,0.645872831,10,1,4.06332724559989,1.386294361,test,train,train,train,train,train,train,train,train,train
GCF_009739575.1,0.383868949,0.414599146,0.414735344,0.350929612,0.39165441,1.046644688,10,1,4.06332724559989,0.693147181,test,train,train,train,train,train,train,train,train,train
GCF_009741445.1,0.251498578,0.132185754,0.13220935,0.267527644,0.193957171,0.249141961,10,5,4.057080848,0.069314718,train,train,train,train,test,train,train,train,train,train
GCF_009759685.1,0.341045279,0.602024367,0.601846992,0.350929612,0.513295649,0.718310893,10,1,4.06332724559989,0.95,test,train,train,train,train,train,train,train,train,train
GCF_009810595.1,0.671095743,0.089899627,0.08983245,0.420422244,0.141842858,0.331442952,10,7,4.14749238627446,0.164252886,train,train,train,train,train,train,test,train,train,train
GCF_009811675.1,0.380958397,0.276794285,0.276705461,0.350929612,0.265528594,0.276148587,10,1,4.06332724559989,0.003706669,test,train,train,train,train,train,train,train,train,train
GCF_009815685.1,0.383868949,0.226417126,0.226252507,0.350929612,0.264833957,0.422332704,10,1,4.06332724559989,0.23104906,test,train,train,train,train,train,train,train,train,train
GCF_009816655.1,0.383868949,0.218616477,0.218506772,0.350929612,0.259160099,0.416684628,10,1,4.06332724559989,0.23104906,test,train,train,train,train,train,train,train,train,train
GCF_009817935.1,0.383868949,0.218670608,0.218603249,0.350929612,0.259187937,0.428995073,10,1,4.06332724559989,0.23104906,test,train,train,train,train,train,train,train,train,train
GCF_009831905.1,0.671095743,0.110274872,0.110298232,0.420422244,0.163301179,0.238818914,10,7,4.14749238627446,0.108304247,train,train,train,train,train,train,test,train,train,train
GCF_009831945.1,0.671095743,0.109658,0.109569431,0.420422244,0.162804699,0.237497255,10,7,4.14749238627446,0.108304247,train,train,train,train,train,train,test,train,train,train
GCF_009832125.1,0.671095743,0.113761873,0.113830355,0.420422244,0.166238834,0.234650075,10,7,4.14749238627446,0.108304247,train,train,train,train,train,train,test,train,train,train
GCF_009856605.1,0.466353886,0.088472401,0.088418397,0.34389792,0.132237199,1.123566389,10,4,4.014557272,0.113614667,train,train,train,test,train,train,train,train,train,train
GCF_009858135.1,0.363464224,0.850923196,0.85100943,0.350929612,0.55611444,0.238320351,10,1,4.06332724559989,0.084736819,test,train,train,train,train,train,train,train,train,train
GCF_009936175.1,0.383868949,0.081853109,0.081881962,0.350929612,0.15279357,0.391586006,10,1,4.06332724559989,0.11552453,test,train,train,train,train,train,train,train,train,train
GCF_009938835.1,0.380958397,0.90303967,0.903241048,0.350929612,0.692508491,0.622864604,10,1,4.06332724559989,3.013683394,test,train,train,train,train,train,train,train,train,train
GCF_009946845.1,0.671095743,0.090924152,0.09097733,0.420422244,0.142997462,0.340832978,10,7,4.14749238627446,0.164252886,train,train,train,train,train,train,test,train,train,train
GCF_010119695.1,0.380958397,0.34723575,0.347250729,0.350929612,0.297119218,0.17909202,10,1,4.06332724559989,0.949516686,test,train,train,train,train,train,train,train,train,train
GCF_010119735.1,0.380958397,0.346963109,0.346746964,0.350929612,0.29676541,0.171039969,10,1,4.06332724559989,0.949516686,test,train,train,train,train,train,train,train,train,train
GCF_010119835.1,0.380958397,0.346001906,0.345968146,0.350929612,0.29644637,0.183001176,10,1,4.06332724559989,0.949516686,test,train,train,train,train,train,train,train,train,train
GCF_010120595.1,0.251498578,2.677551251,2.677277638,0.267527644,1.10963332,0.363908321,10,5,4.057080848,2.35,train,train,train,train,test,train,train,train,train,train
GCF_010222815.1,0.466353886,0.147459833,0.147459299,0.34389792,0.15503476,1.049993992,10,4,4.014557272,0.1050223,train,train,train,test,train,train,train,train,train,train
GCF_010499545.1,0.383868949,0.070614477,0.070653604,0.350929612,0.127260599,0.017523121,10,1,4.06332724559989,0.038508177,test,train,train,train,train,train,train,train,train,train
GCF_010577895.1,0.380958397,0.979396655,0.979298079,0.350929612,0.630768644,0.684778035,10,1,4.06332724559989,1.386294361,test,train,train,train,train,train,train,train,train,train
GCF_010588305.1,0.383868949,0.148941433,0.148906997,0.350929612,0.382565732,0.693792224,10,1,4.06332724559989,0.444325116,test,train,train,train,train,train,train,train,train,train
GCF_010669085.1,0.251498578,0.149760207,0.149701348,0.267527644,0.326074828,0.503376365,10,5,4.057080848,1.65035043,train,train,train,train,test,train,train,train,train,train
GCF_011010845.1,0.350853375,0.688161691,0.687714238,0.267527644,0.374558819,0.619782567,10,5,4.057080848,0.815467271,train,train,train,train,test,train,train,train,train,train
GCF_011045555.1,0.671095743,0.369476614,0.369579942,0.420422244,0.396539379,0.856715739,10,7,4.14749238627446,0.228761446,train,train,train,train,train,train,test,train,train,train
GCF_011057735.1,0.081897444,0.159349743,0.159439477,0.341808957,0.389181018,0.489585191,10,3,4.014557272,0.396084103,train,train,test,train,train,train,train,train,train,train
